,avg_screens,budget,budget_currency,closing_date,critic_review_count,duration,gross_income,max_screens,metascore,name,num_weekends,opening_weekend_date,opening_weekend_income,opening_weekend_income_currency,rating,rating_count,release_day,release_month,release_year,user_review_count,year,avg_rating_per_demo.aged_18-29,avg_rating_per_demo.aged_30-44,avg_rating_per_demo.aged_45+,avg_rating_per_demo.aged_under_18,avg_rating_per_demo.females,avg_rating_per_demo.females_aged_18-29,avg_rating_per_demo.females_aged_30-44,avg_rating_per_demo.females_aged_45+,avg_rating_per_demo.females_under_18,avg_rating_per_demo.imdb_staff,avg_rating_per_demo.imdb_users,avg_rating_per_demo.males,avg_rating_per_demo.males_aged_18-29,avg_rating_per_demo.males_aged_30-44,avg_rating_per_demo.males_aged_45+,avg_rating_per_demo.males_under_18,avg_rating_per_demo.non-us_users,avg_rating_per_demo.top_1000_voters,avg_rating_per_demo.us_users,votes_per_demo.aged_18-29,votes_per_demo.aged_30-44,votes_per_demo.aged_45+,votes_per_demo.aged_under_18,votes_per_demo.females,votes_per_demo.females_aged_18-29,votes_per_demo.females_aged_30-44,votes_per_demo.females_aged_45+,votes_per_demo.females_under_18,votes_per_demo.imdb_staff,votes_per_demo.imdb_users,votes_per_demo.males,votes_per_demo.males_aged_18-29,votes_per_demo.males_aged_30-44,votes_per_demo.males_aged_45+,votes_per_demo.males_under_18,votes_per_demo.non-us_users,votes_per_demo.top_1000_voters,votes_per_demo.us_users,rating_freq.1,rating_freq.10,rating_freq.2,rating_freq.3,rating_freq.4,rating_freq.5,rating_freq.6,rating_freq.7,rating_freq.8,rating_freq.9,genres.action,genres.adventure,genres.animation,genres.biography,genres.comedy,genres.crime,genres.drama,genres.family,genres.fantasy,genres.history,genres.horror,genres.music,genres.mystery,genres.romance,genres.sci-fi,genres.sport,genres.thriller,genres.war,genres.western
68,793.1333333333333,2000000.0,$,2014-08-01,52.0,113.0,60753735.0,1860.0,16.0,God's Not Dead,15.0,2014-03-21,9244641.0,$,4.9,33365.0,,,,658.0,2014.0,4.5,4.4,5.7,4.5,6.5,6.2,6.3,7.1,7.3,5.0,4.9,4.3,4.0,4.0,5.4,3.9,3.8,4.0,5.0,10469.0,7880.0,4072.0,317.0,6565.0,2861.0,1700.0,1128.0,94.0,2.0,33365.0,18335.0,7502.0,6065.0,2880.0,221.0,6940.0,171.0,8765.0,9339.0,10248.0,1481.0,1025.0,989.0,1506.0,1834.0,2325.0,2416.0,2202.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,1962.4,160000000.0,$,2014-08-22,606.0,123.0,200661309.0,3952.0,62.0,Godzilla,10.0,2014-05-16,93188384.0,$,6.5,311076.0,16.0,May,2014.0,1495.0,2014.0,6.6,6.3,6.2,7.0,6.4,6.5,6.2,6.2,7.1,6.6,6.5,6.5,6.6,6.3,6.2,7.0,6.3,6.2,6.7,122112.0,97194.0,18684.0,1631.0,28029.0,14382.0,8801.0,2150.0,206.0,24.0,311076.0,228761.0,106589.0,87057.0,16169.0,1407.0,136717.0,614.0,43753.0,8346.0,24207.0,5703.0,9429.0,17195.0,35115.0,64867.0,77392.0,48787.0,20035.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,1077.3333333333333,61000000.0,$,2015-02-06,576.0,149.0,167735396.0,3014.0,79.0,Gone Girl,3.0,2014-10-03,37513109.0,$,8.1,616443.0,3.0,October,2014.0,1153.0,2014.0,8.3,7.9,7.7,8.6,8.1,8.2,7.9,7.7,8.4,8.1,8.1,8.1,8.3,8.0,7.7,8.6,8.1,7.6,8.1,254760.0,168443.0,32397.0,2633.0,108437.0,62372.0,29964.0,6395.0,771.0,56.0,616443.0,381294.0,189845.0,136009.0,25425.0,1835.0,269749.0,681.0,67153.0,5287.0,85814.0,2132.0,3111.0,5025.0,11002.0,31105.0,97727.0,206014.0,169226.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
71,3520.25,170000000.0,$,2015-01-09,661.0,121.0,333130696.0,4088.0,76.0,Guardians of the Galaxy,4.0,2014-08-01,94320883.0,$,8.1,727685.0,1.0,August,2014.0,1113.0,2014.0,8.1,7.9,7.9,8.5,8.1,8.1,7.9,8.0,8.6,8.2,8.1,8.0,8.1,7.9,7.9,8.5,7.9,7.5,8.3,279675.0,193076.0,38312.0,5472.0,95428.0,52390.0,26331.0,6165.0,1229.0,70.0,727685.0,466626.0,224519.0,164028.0,31520.0,4200.0,281379.0,741.0,91867.0,7330.0,147868.0,3093.0,4550.0,7891.0,17630.0,46259.0,119667.0,200118.0,173279.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,22.125,22000000.0,$,2006-06-30,118.0,116.0,1050445.0,51.0,70.0,Happy Christmas,16.0,,3413005.0,$,7.8,22476.0,,,,147.0,2005.0,7.9,7.7,7.8,7.5,8.1,8.2,8.0,8.2,7.1,6.0,7.8,7.7,7.9,7.6,7.7,7.6,7.7,6.7,8.0,6423.0,9166.0,3489.0,30.0,4057.0,1839.0,1513.0,596.0,9.0,1.0,22476.0,15235.0,4525.0,7559.0,2842.0,20.0,13406.0,335.0,3929.0,119.0,3773.0,85.0,112.0,195.0,604.0,1707.0,4676.0,7098.0,4107.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
73,1347.7692307692307,12000000.0,$,2014-08-08,85.0,99.0,91443253.0,3048.0,47.0,Heaven Is for Real,13.0,2014-04-18,22522221.0,$,5.8,21758.0,16.0,April,2014.0,155.0,2014.0,5.7,5.5,6.1,6.1,6.4,6.3,6.1,6.8,7.3,6.0,5.8,5.5,5.5,5.3,6.0,5.6,5.4,4.8,5.9,6436.0,6217.0,3296.0,141.0,5514.0,2334.0,1578.0,914.0,64.0,2.0,21758.0,11912.0,4029.0,4563.0,2337.0,75.0,6736.0,199.0,5423.0,2214.0,3848.0,634.0,759.0,1314.0,2546.0,3573.0,3207.0,2279.0,1384.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
74,2578.75,100000000.0,$,2014-10-10,246.0,98.0,72660029.0,3595.0,47.0,Hercules,4.0,2014-07-25,29800263.0,$,6.0,120578.0,25.0,July,2014.0,275.0,2014.0,6.1,5.9,6.2,6.6,6.1,6.1,6.0,6.5,7.1,6.8,6.0,6.0,6.1,5.9,6.1,6.5,5.9,5.8,6.0,46782.0,39127.0,7375.0,552.0,11060.0,5365.0,3693.0,913.0,87.0,5.0,120578.0,89298.0,41032.0,34944.0,6323.0,461.0,56664.0,439.0,12709.0,2741.0,7358.0,2132.0,3952.0,8350.0,19248.0,33084.0,27561.0,12134.0,4018.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1667.8333333333333,135000000.0,$,2015-08-28,169.0,94.0,177343675.0,3801.0,55.0,Home,18.0,2015-03-27,52107731.0,$,6.7,75471.0,27.0,March,2015.0,217.0,2015.0,6.8,6.4,6.5,7.0,7.1,7.2,7.0,6.9,7.6,6.2,6.7,6.5,6.6,6.3,6.4,6.7,6.6,5.8,6.5,28631.0,21741.0,3947.0,757.0,18934.0,10770.0,5274.0,868.0,304.0,8.0,75471.0,39910.0,17546.0,16161.0,3010.0,447.0,31564.0,301.0,8525.0,1172.0,8861.0,779.0,1410.0,2862.0,6924.0,15009.0,20175.0,12608.0,5671.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,150.5,42000000.0,$,2015-02-06,197.0,108.0,54414716.0,208.0,40.0,Horrible Bosses 2,2.0,2014-11-28,15457418.0,$,6.3,121879.0,26.0,November,2014.0,192.0,2014.0,6.5,6.1,5.9,7.1,6.4,6.5,6.1,6.0,7.4,6.1,6.3,6.3,6.5,6.1,5.9,7.0,6.2,5.6,6.4,52131.0,36224.0,5471.0,656.0,17874.0,10461.0,5075.0,817.0,163.0,8.0,121879.0,82376.0,41102.0,30713.0,4563.0,484.0,57695.0,395.0,15554.0,1942.0,6091.0,1764.0,3070.0,6485.0,15479.0,32558.0,33904.0,15358.0,5228.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1392.75,35000000.0,$,2015-07-17,159.0,87.0,34507079.0,3037.0,31.0,Hot Pursuit,8.0,2015-05-08,13942258.0,$,5.1,37766.0,8.0,May,2015.0,124.0,2015.0,5.3,4.8,5.0,5.9,5.7,5.8,5.4,5.4,7.0,5.3,5.1,4.8,4.9,4.7,4.9,5.2,5.0,4.5,4.9,13873.0,11663.0,3078.0,267.0,10229.0,5858.0,2877.0,591.0,125.0,8.0,37766.0,20253.0,7849.0,8625.0,2446.0,139.0,16798.0,271.0,5312.0,2225.0,2287.0,1823.0,2889.0,4892.0,8323.0,7782.0,4564.0,2082.0,899.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1384.4,14000000.0,$,2015-03-20,109.0,93.0,12282677.0,2901.0,29.0,Hot Tub Time Machine 2,5.0,2015-02-20,5963324.0,$,5.1,30025.0,20.0,February,2015.0,98.0,2015.0,5.3,4.9,4.6,5.6,5.0,5.2,4.8,4.7,6.5,4.3,5.1,5.1,5.3,4.9,4.6,5.5,5.0,4.5,5.2,11007.0,11256.0,1955.0,103.0,2678.0,1302.0,978.0,207.0,12.0,3.0,30025.0,22746.0,9584.0,10145.0,1712.0,91.0,13871.0,242.0,5656.0,1579.0,1115.0,1565.0,2525.0,4178.0,6874.0,6669.0,3620.0,1410.0,490.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,2568.6666666666665,145000000.0,$,2014-12-05,294.0,102.0,176997107.0,4268.0,76.0,How to Train Your Dragon 2,9.0,2014-06-13,49451322.0,$,7.9,232608.0,13.0,June,2014.0,347.0,2014.0,8.0,7.6,7.6,8.2,8.1,8.2,7.9,7.9,8.5,7.4,7.9,7.8,7.9,7.5,7.5,8.1,7.7,7.1,7.8,105218.0,58162.0,9406.0,1940.0,44065.0,26937.0,10713.0,1892.0,609.0,24.0,232608.0,143023.0,77236.0,46633.0,7345.0,1316.0,101199.0,473.0,26177.0,1335.0,41806.0,558.0,860.0,1836.0,5278.0,16772.0,47474.0,71902.0,44787.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1059.8333333333333,65000000.0,$,2014-03-14,308.0,92.0,19059018.0,2753.0,30.0,"I, Frankenstein",6.0,2014-01-24,8610441.0,$,5.1,68297.0,24.0,January,2014.0,204.0,2014.0,5.2,5.0,5.4,5.8,5.4,5.5,5.3,5.7,6.7,4.5,5.1,5.1,5.2,5.0,5.4,5.5,5.0,4.5,5.1,23746.0,25138.0,5770.0,234.0,9245.0,4247.0,3373.0,837.0,53.0,4.0,68297.0,48632.0,19290.0,21418.0,4835.0,179.0,32768.0,402.0,8784.0,3403.0,3596.0,3323.0,5442.0,8863.0,14222.0,14634.0,8935.0,4177.0,1702.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
81,63.0,,,2014-08-15,145.0,106.0,334658.0,122.0,57.0,I Origins,2.0,2014-07-18,27652.0,$,7.3,83163.0,,,,165.0,2014.0,7.6,7.1,6.9,8.1,7.6,7.9,7.3,7.0,8.6,7.6,7.3,7.2,7.5,7.1,6.8,7.7,7.3,6.1,7.1,32797.0,28383.0,5406.0,269.0,16778.0,10120.0,4724.0,786.0,145.0,9.0,83163.0,52634.0,22314.0,23177.0,4503.0,123.0,44074.0,283.0,5960.0,989.0,10569.0,555.0,846.0,1560.0,3638.0,9688.0,20827.0,22527.0,11964.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
82,2137.5,11000000.0,$,2014-10-31,141.0,107.0,50461335.0,3003.0,46.0,If I Stay,2.0,2014-08-22,15679190.0,$,6.8,89729.0,22.0,August,2014.0,137.0,2014.0,6.9,6.5,6.5,7.7,7.1,7.2,6.8,6.8,8.1,6.4,6.8,6.5,6.7,6.3,6.4,6.8,6.6,5.5,6.6,41731.0,17678.0,4128.0,1347.0,34044.0,22522.0,6243.0,1178.0,1032.0,6.0,89729.0,35655.0,18740.0,11198.0,2885.0,302.0,36428.0,286.0,9247.0,1405.0,12085.0,875.0,1749.0,3500.0,7359.0,15655.0,22471.0,16197.0,8433.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
83,1434.0,100000000.0,$,2016-02-05,298.0,122.0,24985612.0,3103.0,47.0,In the Heart of the Sea,10.0,2015-12-11,11053366.0,$,6.9,86425.0,11.0,December,2015.0,179.0,2015.0,7.0,6.8,6.9,7.2,7.0,7.0,6.9,7.2,7.7,6.7,6.9,6.9,7.0,6.8,6.9,7.1,6.9,6.2,6.8,29510.0,28041.0,6748.0,410.0,11377.0,5650.0,3617.0,1028.0,92.0,3.0,86425.0,57359.0,23553.0,24013.0,5603.0,313.0,40522.0,339.0,8845.0,557.0,4977.0,360.0,709.0,1910.0,5403.0,15868.0,31441.0,19245.0,5955.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,116.66666666666667,20000000.0,$,2015-02-20,411.0,148.0,8093318.0,244.0,81.0,Inherent Vice,3.0,2014-12-12,328184.0,$,6.7,67256.0,9.0,January,2015.0,247.0,2014.0,7.0,6.4,6.2,7.2,6.4,6.5,6.2,6.6,5.4,7.4,6.7,6.7,7.0,6.5,6.2,7.3,6.6,6.4,6.8,24782.0,24120.0,6128.0,179.0,7018.0,3242.0,2619.0,792.0,13.0,10.0,67256.0,49949.0,21225.0,21143.0,5223.0,163.0,33690.0,436.0,12628.0,1862.0,4171.0,1282.0,2093.0,3580.0,6794.0,12307.0,16372.0,12857.0,5938.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
85,1861.8695652173913,175000000.0,$,2015-12-04,548.0,95.0,356454367.0,4158.0,94.0,Inside Out,23.0,2015-06-19,90440272.0,$,8.2,395825.0,19.0,June,2015.0,802.0,2015.0,8.3,8.1,7.9,8.5,8.3,8.3,8.1,7.9,8.5,8.6,8.2,8.2,8.4,8.1,7.9,8.5,8.2,7.6,8.3,161193.0,99059.0,16926.0,3567.0,72933.0,43724.0,18467.0,3068.0,1111.0,65.0,395825.0,227836.0,115715.0,78992.0,13524.0,2422.0,164527.0,570.0,44619.0,3185.0,82309.0,1031.0,1671.0,2995.0,7592.0,21749.0,60725.0,109167.0,105401.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1491.7142857142858,10000000.0,$,2015-08-07,243.0,97.0,52200504.0,3014.0,52.0,Insidious: Chapter 3,7.0,2015-06-05,22692741.0,$,6.1,60863.0,5.0,June,2015.0,189.0,2015.0,6.2,6.0,5.9,6.9,6.2,6.2,6.1,6.2,6.8,4.8,6.1,6.1,6.2,5.9,5.9,6.9,6.0,5.2,6.2,24660.0,16717.0,2873.0,556.0,10098.0,5805.0,2815.0,493.0,153.0,4.0,60863.0,37742.0,18625.0,13697.0,2326.0,398.0,25699.0,297.0,7664.0,1352.0,4389.0,990.0,1987.0,3962.0,9082.0,15806.0,14059.0,6720.0,2516.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
87,135.33333333333334,165000000.0,$,2015-03-13,724.0,169.0,187991439.0,214.0,74.0,Interstellar,6.0,2014-11-07,47510360.0,$,8.6,1010026.0,7.0,November,2014.0,2815.0,2014.0,8.8,8.4,7.9,9.0,8.4,8.6,8.2,7.7,8.9,8.0,8.6,8.6,8.9,8.4,7.9,9.0,8.5,7.9,8.4,403295.0,253892.0,47938.0,6302.0,121453.0,69760.0,33257.0,6744.0,1200.0,86.0,1010026.0,648680.0,329647.0,216788.0,40298.0,5057.0,395334.0,716.0,92785.0,10114.0,373626.0,3793.0,5196.0,8046.0,16265.0,37662.0,95993.0,186194.0,273137.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
88,1845.5,50000000.0,$,2014-11-07,229.0,89.0,47553512.0,3434.0,44.0,Into the Storm,2.0,2014-08-08,17346427.0,$,5.8,55708.0,8.0,August,2014.0,215.0,2014.0,6.0,5.6,5.8,6.5,6.0,6.2,5.8,6.0,7.0,5.8,5.8,5.8,6.0,5.6,5.8,6.3,5.8,5.2,5.6,18166.0,20224.0,5019.0,294.0,8818.0,4024.0,3055.0,856.0,89.0,4.0,55708.0,37904.0,13962.0,16862.0,4081.0,202.0,25821.0,306.0,7439.0,1469.0,3474.0,1360.0,2507.0,4727.0,9532.0,14415.0,11293.0,5110.0,1821.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,985.0,50000000.0,$,2015-04-10,326.0,125.0,127997349.0,2758.0,69.0,Into the Woods,14.0,2014-12-26,31021000.0,$,6.0,107285.0,25.0,December,2014.0,794.0,2014.0,6.1,5.6,6.0,6.8,6.2,6.2,6.0,6.5,6.9,6.5,6.0,5.8,6.1,5.5,5.9,6.8,5.8,5.4,6.3,42681.0,28416.0,8394.0,935.0,35635.0,20307.0,9363.0,2374.0,528.0,9.0,107285.0,50270.0,21837.0,18628.0,5882.0,394.0,41987.0,425.0,18599.0,5962.0,7485.0,3353.0,4998.0,8348.0,15404.0,22847.0,20893.0,12368.0,5627.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,483.90909090909093,2000000.0,$,2015-06-19,548.0,100.0,14673301.0,1655.0,83.0,It Follows,11.0,2015-03-13,160089.0,$,6.9,129156.0,27.0,March,2015.0,674.0,2014.0,7.0,6.8,6.5,7.3,6.4,6.5,6.4,6.3,7.0,7.9,6.9,6.9,7.0,6.9,6.5,7.4,6.8,6.7,7.2,48885.0,44078.0,8043.0,513.0,18285.0,9776.0,6129.0,1111.0,105.0,16.0,129156.0,87712.0,38540.0,37325.0,6795.0,402.0,59761.0,476.0,22095.0,4912.0,8014.0,2527.0,3581.0,5711.0,10729.0,20624.0,33501.0,27719.0,11838.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
91,1439.9,60000000.0,$,2014-03-28,314.0,105.0,50549107.0,3387.0,57.0,Jack Ryan: Shadow Recruit,10.0,2014-01-17,18034726.0,$,6.2,102306.0,17.0,January,2014.0,293.0,2014.0,6.2,6.1,6.4,6.7,6.3,6.3,6.2,6.7,7.3,6.2,6.2,6.2,6.2,6.1,6.3,6.5,6.1,5.7,6.4,30952.0,39070.0,11393.0,302.0,12424.0,5277.0,4458.0,1589.0,77.0,13.0,102306.0,74080.0,25360.0,34043.0,9623.0,220.0,49566.0,478.0,15872.0,1652.0,3643.0,1260.0,2348.0,5560.0,14234.0,30906.0,28044.0,11352.0,3307.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92,1949.5,40000000.0,$,2014-09-19,250.0,134.0,47034272.0,2905.0,54.0,Jersey Boys,6.0,2014-06-20,13319371.0,$,6.8,26653.0,20.0,June,2014.0,194.0,2014.0,6.9,6.6,7.0,7.2,7.1,7.1,6.8,7.4,8.0,6.5,6.8,6.8,6.9,6.6,6.9,6.9,6.7,6.1,6.9,7349.0,8623.0,5129.0,100.0,5161.0,1915.0,1645.0,1154.0,30.0,5.0,26653.0,17198.0,5352.0,6826.0,3897.0,70.0,10930.0,291.0,6680.0,324.0,2470.0,208.0,341.0,826.0,2059.0,4871.0,7801.0,5542.0,2211.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
93,1101.6363636363637,60000000.0,$,2016-03-11,324.0,124.0,56443482.0,2924.0,56.0,Joy,11.0,2015-12-25,17015168.0,$,6.6,93035.0,25.0,December,2015.0,273.0,2015.0,6.7,6.5,6.6,7.2,6.7,6.8,6.6,6.6,7.7,6.9,6.6,6.6,6.7,6.5,6.6,7.0,6.6,6.0,6.6,33125.0,27721.0,7644.0,527.0,23326.0,12429.0,7033.0,1778.0,214.0,15.0,93035.0,49910.0,20300.0,20210.0,5747.0,305.0,41688.0,355.0,11655.0,1515.0,4352.0,812.0,1460.0,3174.0,8375.0,21909.0,30667.0,15789.0,4982.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,1078.1666666666667,176000000.0,$,2015-05-01,391.0,127.0,47375327.0,3181.0,40.0,Jupiter Ascending,12.0,2015-02-06,18372372.0,$,5.4,147180.0,6.0,February,2015.0,733.0,2015.0,5.3,5.3,5.6,5.6,5.6,5.6,5.5,5.9,6.4,5.9,5.4,5.3,5.3,5.3,5.6,5.2,5.3,5.0,5.4,47815.0,53309.0,12578.0,699.0,25215.0,12702.0,8383.0,1841.0,297.0,21.0,147180.0,95677.0,34589.0,44128.0,10524.0,394.0,69114.0,469.0,17266.0,7446.0,7458.0,6613.0,10915.0,17641.0,28236.0,31562.0,21783.0,10991.0,4535.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,1862.8333333333333,150000000.0,$,2015-11-13,653.0,124.0,652177271.0,4291.0,59.0,Jurassic World,18.0,2015-06-12,204600000.0,$,7.0,443756.0,12.0,June,2015.0,1308.0,2015.0,7.1,6.8,6.9,7.6,7.4,7.5,7.2,7.2,8.1,7.3,7.0,6.9,7.0,6.8,6.8,7.4,6.8,6.6,7.1,162164.0,126947.0,23938.0,3478.0,59865.0,32161.0,17671.0,3667.0,828.0,51.0,443756.0,280347.0,128259.0,107458.0,19861.0,2610.0,178403.0,644.0,58809.0,5199.0,44685.0,3868.0,6435.0,12738.0,30042.0,70179.0,125689.0,101357.0,43564.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96,2.0,,,2015-04-24,15.0,95.0,8129.0,2.0,24.0,Just Before I Go,1.0,2015-04-24,8129.0,$,6.4,14571.0,24.0,April,2015.0,58.0,2014.0,6.5,6.3,6.3,5.7,6.3,6.3,6.3,6.6,5.8,,6.4,6.4,6.5,6.3,6.3,5.7,6.3,5.3,6.4,5314.0,5479.0,1144.0,34.0,2042.0,1009.0,752.0,151.0,11.0,,14571.0,10347.0,4235.0,4663.0,974.0,23.0,7696.0,125.0,1653.0,276.0,1099.0,190.0,298.0,658.0,1624.0,3493.0,4145.0,2060.0,728.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,1447.4375,81000000.0,$,2015-06-26,421.0,129.0,128248205.0,3282.0,58.0,Kingsman: The Secret Service,16.0,2015-02-13,42000000.0,$,7.7,425705.0,13.0,February,2015.0,765.0,2014.0,7.9,7.5,7.5,8.4,7.8,8.0,7.6,7.5,8.7,7.3,7.7,7.7,7.9,7.5,7.5,8.4,7.6,7.2,7.7,169822.0,114772.0,24708.0,3038.0,61379.0,34769.0,16658.0,4092.0,713.0,41.0,425705.0,272748.0,133168.0,96453.0,20204.0,2293.0,184875.0,627.0,46031.0,3804.0,59543.0,1999.0,3064.0,5429.0,12679.0,34369.0,89385.0,133944.0,81489.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1229.3333333333333,18000000.0,$,2014-03-14,219.0,111.0,13362308.0,2584.0,52.0,Labor Day,6.0,2014-01-31,5175282.0,$,6.9,33357.0,31.0,January,2014.0,111.0,2013.0,7.0,6.9,7.0,7.4,7.2,7.2,7.2,7.4,7.3,6.2,6.9,6.8,6.9,6.8,6.9,7.5,6.9,6.1,6.9,10204.0,12551.0,4138.0,75.0,9798.0,4271.0,3661.0,1153.0,32.0,4.0,33357.0,18439.0,5818.0,8692.0,2911.0,42.0,16094.0,272.0,5707.0,378.0,2691.0,222.0,416.0,859.0,2229.0,5856.0,10837.0,7144.0,2725.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
99,1825.0,16000000.0,$,2014-12-05,173.0,110.0,13998282.0,1825.0,12.0,Left Behind,1.0,2014-10-03,6300147.0,$,3.1,26404.0,3.0,October,2014.0,382.0,2014.0,3.1,2.9,3.4,3.1,3.7,3.7,3.5,4.3,3.0,,3.1,3.0,3.0,2.9,3.3,3.2,3.0,3.0,3.2,6719.0,9606.0,3785.0,114.0,3613.0,1206.0,1422.0,647.0,26.0,,26404.0,17833.0,5441.0,8052.0,3075.0,86.0,10685.0,262.0,4254.0,8689.0,1776.0,3741.0,3248.0,2989.0,2348.0,1494.0,1012.0,663.0,444.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100,2272.0,17000000.0,$,2014-12-05,130.0,104.0,82389560.0,3010.0,30.0,Let's Be Cops,2.0,2014-08-15,17813722.0,$,6.5,111102.0,13.0,August,2014.0,151.0,2014.0,6.6,6.2,6.0,7.1,6.6,6.7,6.3,6.3,7.6,6.8,6.5,6.4,6.6,6.2,6.0,7.0,6.4,5.5,6.2,50120.0,29907.0,4342.0,794.0,15475.0,9725.0,3644.0,585.0,218.0,9.0,111102.0,75690.0,39903.0,25907.0,3666.0,570.0,49544.0,336.0,13784.0,1569.0,9383.0,1366.0,2482.0,5037.0,11552.0,25317.0,31681.0,16469.0,6246.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3.0,2000000.0,$,2015-04-24,197.0,95.0,43282.0,3.0,42.0,Lost River,2.0,2015-04-10,20828.0,$,5.8,12792.0,10.0,April,2015.0,95.0,2014.0,6.1,5.6,5.1,6.8,5.9,6.2,5.7,5.5,5.4,2.0,5.8,5.7,6.1,5.6,5.1,6.9,5.8,5.1,5.6,4637.0,4710.0,1279.0,38.0,1978.0,1010.0,701.0,161.0,6.0,1.0,12792.0,8963.0,3565.0,3933.0,1098.0,31.0,6828.0,208.0,2138.0,631.0,784.0,487.0,712.0,1226.0,1881.0,2456.0,2399.0,1583.0,633.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
102,15.0,,,2015-02-06,98.0,102.0,14893.0,15.0,44.0,"Love, Rosie",1.0,2015-02-06,14893.0,$,7.2,77123.0,,,,85.0,2014.0,7.3,6.8,6.8,8.2,7.4,7.5,7.1,7.0,8.4,7.0,7.2,6.9,7.0,6.6,6.7,7.7,7.0,5.7,7.0,37576.0,13820.0,2297.0,1016.0,33875.0,23638.0,5963.0,719.0,831.0,3.0,77123.0,24466.0,13485.0,7602.0,1536.0,177.0,34387.0,184.0,4113.0,696.0,11622.0,454.0,798.0,1690.0,4048.0,10488.0,20108.0,18147.0,9072.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103,256.5,10000000.0,$,2015-09-25,263.0,121.0,12547189.0,791.0,80.0,Love & Mercy,12.0,2015-06-05,2122177.0,$,7.4,26223.0,19.0,June,2015.0,119.0,2014.0,7.6,7.2,7.4,7.9,7.5,7.5,7.3,7.6,7.8,7.7,7.4,7.4,7.6,7.2,7.3,8.0,7.2,6.8,7.6,7852.0,9155.0,4175.0,90.0,4359.0,1627.0,1603.0,867.0,12.0,6.0,26223.0,17607.0,6119.0,7425.0,3233.0,77.0,11557.0,260.0,6491.0,199.0,1929.0,88.0,157.0,360.0,936.0,2975.0,7881.0,8370.0,3328.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
104,138.0,,,2014-11-07,186.0,94.0,2252580.0,138.0,82.0,Love Is Strange,1.0,2014-08-22,117276.0,$,6.7,10105.0,,,,71.0,2014.0,6.9,6.6,6.7,7.0,6.8,6.8,6.7,7.0,7.1,6.3,6.7,6.7,6.9,6.6,6.7,6.8,6.7,6.1,6.8,2611.0,3956.0,1975.0,17.0,2167.0,735.0,905.0,430.0,5.0,3.0,10105.0,6585.0,1837.0,2985.0,1520.0,12.0,5466.0,188.0,1824.0,294.0,572.0,116.0,162.0,382.0,883.0,1991.0,2955.0,2023.0,727.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
